address,lat,lon,llm_lat,llm_lon,error_meters,is_exact_match,llm_coord,predicted_address_reverse
3457 1st Avenue South,47.5727034,-122.335237,47.6,-122.3,4029.378126201137,False,"47.6,-122.3","Gideon-Mathews Gardens, 323, 25th Avenue South, Leschi, Seattle, King County, Washington, 98144, United States"
5426 Fauntleroy Way Southwest,47.552959,-122.3812534,47.56,-122.39,1022.8259226328012,False,"47.56,-122.39","4743, 45th Avenue Southwest, Alaska Junction, West Seattle, Seattle, King County, Washington, 98116, United States"
9528 9th Avenue Northwest,47.6987636,-122.3683712,47.69,-122.37,982.0164716760412,False,"47.69,-122.37","8342, 11th Avenue Northwest, Crown Hill, Greenwood, Seattle, King County, Washington, 98117, United States"
2122 Halleck Avenue Southwest,47.5847377,-122.3977555,47.57,-122.34,4643.799419737425,False,"47.57,-122.34","3651, East Marginal Way South, Seattle, King County, Washington, 98134, United States"
1641 23rd Avenue,47.6165015,-122.3029244,47.6,-122.3,1847.8103921110408,False,"47.6,-122.3","Gideon-Mathews Gardens, 323, 25th Avenue South, Leschi, Seattle, King County, Washington, 98144, United States"
3851 38th Avenue South,47.5682812,-122.2853392,47.57,-122.28,444.8806866932259,False,"47.57,-122.28","3801, 43rd Avenue South, Lakewood, Mount Baker, Seattle, King County, Washington, 98118, United States"
4614 3rd Avenue Northwest,47.6628647,-122.3604706,47.66,-122.36,320.4634806392985,False,"47.66,-122.36","4339, Baker Avenue Northwest, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
4513 40th Avenue Southwest,47.5624774,-122.383333,47.57,-122.39,975.3011922342541,False,"47.57,-122.39","3805, 45th Avenue Southwest, West Seattle, Seattle, King County, Washington, 98116, United States"
929 18th Avenue,47.6112319,-122.3093718,47.61,-122.32,810.7363316643659,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
1414 2nd Avenue,47.6088245,-122.3381541,47.61,-122.34,190.63899490306596,False,"47.61,-122.34","Gearbox Photography, 119, Pine Street, Central Business District, Belltown, Seattle, King County, Washington, 98101, United States"
1700 North 100th Street,47.7016074,-122.3371256,47.69,-122.32,1821.5534750864033,False,"47.69,-122.32","8410, 8th Avenue Northeast, Maple Leaf, Seattle, King County, Washington, 98115, United States"
3630 Palatine Avenue North,47.6536168,-122.3563699,47.66,-122.36,760.292100177308,False,"47.66,-122.36","4339, Baker Avenue Northwest, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
4911 11th Avenue Northwest,47.6645826,-122.3711005,47.66,-122.37,516.1721974568254,False,"47.66,-122.37","Ferguson Terminal, 4300, 11th Avenue Northwest, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
538 1/2 29th Avenue,47.6072814,-122.2945986,47.61,-122.3,506.2565919871852,False,"47.61,-122.3","2421, East Marion Street, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
5663 11th Avenue Northeast,47.6712199,-122.3166098,47.67,-122.32,288.475496153119,False,"47.67,-122.32","802, Northeast 57th Street, University Heights, University District, Seattle, King County, Washington, 98105, United States"
1283 Thomas Street,47.6206927,-122.3308055,47.6,-122.33,2301.468013863645,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
10120 Cornell Avenue South,47.5108241,-122.2453967,47.72,-122.32,23923.482351904797,False,"47.72,-122.32","12545, Roosevelt Way Northeast, Pinehurst, Haller Lake, Seattle, King County, Washington, 98125, United States"
3212 South Dawson Street,47.5555638,-122.2910379,47.56,-122.29,499.3715158917119,False,"47.56,-122.29","CityLine Building 1, 4760, 32nd Avenue South, Rainier Vista, Rainier Valley, Seattle, King County, Washington, 98118, United States"
9523 8th Avenue Northwest,47.698428,-122.3662949,47.69,-122.36,1049.4608468693027,False,"47.69,-122.36","146, Northwest 84th Street, Crown Hill, Greenwood, Seattle, King County, Washington, 98117, United States"
4305 Woodland Park Avenue North,47.6598591,-122.3447958,47.66,-122.34,360.57443308756257,False,"47.66,-122.34","Lincoln High School, 4400, Interlake Avenue North, Wallingford, Seattle, King County, Washington, 98103, United States"
12328 1/2 Lake City Way Northeast,47.718234,-122.2956026,47.73,-122.3,1349.1586567569577,False,"47.73,-122.3","2623, Northeast 140th Street, Kenwood, Lake City, Seattle, King County, Washington, 98125, United States"
924 East Lynn Street,47.6397005,-122.3203181,47.63,-122.32,1078.7976762972041,False,"47.63,-122.32","1140, 10th Avenue East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
3900 East Stevens Way Northeast,47.6534536,-122.304901,,,,False,,
3601 South McClellan Street,47.5782159,-122.2881052,47.57,-122.29,924.5179063360364,False,"47.57,-122.29","3651, 34th Avenue South, Mount Baker, Seattle, King County, Washington, 98144, United States"
1620 North 46th Street,47.6623291,-122.3381529,,,,False,,
3621 33rd Avenue South,47.5711093,-122.2912561,,,,False,,
6210 Northwest 62nd Street,47.6741507,-122.3759168,,,,False,,
6618 Park Point Way Northeast,47.6768386,-122.2654368,47.7,-122.3,3655.7447027836865,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
1101 2nd Avenue,47.6058507,-122.3361945,,,,False,,
4006 4th Avenue South,47.567467,-122.3288495,47.59,-122.33,2506.761458236921,False,"47.59,-122.33","1249, 3rd Avenue South, Yesler Terrace, Seattle, King County, Washington, 98134, United States"
801 South Fidalgo Street,47.5477659,-122.3229789,47.54,-122.33,1012.3586522350894,False,"47.54,-122.33","6901, Fox Avenue South, Van Asselt, Georgetown, Seattle, King County, Washington, 98108, United States"
4722 California Avenue Southwest,47.5603362,-122.3865715,,,,False,,
111 West Comstock Street,47.6302479,-122.3583015,47.63,-122.35,624.5260651833312,False,"47.63,-122.35","326, Highland Drive, Queen Anne, Seattle, King County, Washington, 98109, United States"
235 Bellevue Avenue East,47.6203696,-122.3270434,,,,False,,
321 1st Avenue South,47.599436,-122.3343884,,,,False,,
639 Maynard Avenue South,47.5971848,-122.3253181,,,,False,,
4428 Phinney Avenue North,47.6611119,-122.3540474,,,,False,,
4735 Delridge Way Southwest,47.5600824,-122.3633284,,,,False,,
307 Fairview Avenue North,47.6210982,-122.334763,,,,False,,
1601 Dexter Avenue North,47.6335059,-122.3427892,,,,False,,
6722 21st Avenue Southwest,47.5422881,-122.3587539,,,,False,,
6533 25th Avenue Northeast,47.6768324,-122.3008883,,,,False,,
607 South Fidalgo Street,47.550767,-122.3266232,,,,False,,
1140 24th Avenue,47.6127332,-122.301253,,,,False,,
12549 28th Avenue Northeast,47.7207892,-122.2978856,,,,False,,
12815 North Park Avenue North,47.7228749,-122.3495485,,,,False,,
3226 West Barrett Street,47.6471075,-122.399814,,,,False,,
4120 Delridge Way Southwest,47.5656703,-122.3630045,,,,False,,
1614 East Marion Street,47.6105475,-122.3107456,,,,False,,
1626 3rd Avenue West,47.6344443,-122.3607152,47.62,-122.36,1606.8609828016774,False,"47.62,-122.36","Elliott Avenue West, Uptown, Belltown, Seattle, King County, Washington, 98121, United States"
803 Northeast 115th Street,47.7120331,-122.3203489,,,,False,,
2926 Utah Avenue South,47.5768552,-122.3346677,,,,False,,
2008 15th Avenue South,47.5852482,-122.3128658,,,,False,,
4300 University Way Northeast,47.65993,-122.3128326,,,,False,,
9706 Woodlawn Avenue North,47.6998958,-122.338425,,,,False,,
1201 1st Avenue South,47.5920086,-122.33477,,,,False,,
515 21st Avenue East,47.6237752,-122.3049513,,,,False,,
1047 Summit Avenue East,47.6284674,-122.3256949,,,,False,,
189 36th Avenue East,47.6197909,-122.2872424,,,,False,,
5206 18th Avenue Southwest,47.5553878,-122.3565067,,,,False,,
1532 Northwest 60th Street,47.6724734,-122.3777071,,,,False,,
3046 21st Avenue West,47.6479458,-122.383093,,,,False,,
2913 East Madison Street,47.6240675,-122.2950579,,,,False,,
390 South royal brougham Way,47.5925885,-122.3285701,,,,False,,
2401 North Northlake Way,47.6514871,-122.3294682,,,,False,,
600 Pine Street,47.612661,-122.335624,,,,False,,
4700 22nd Avenue Northeast,47.6631588,-122.3037535,,,,False,,
1400 East Galer Street,47.6318615,-122.315724,,,,False,,
2520 East Pike Street,47.6142885,-122.2991389,,,,False,,
6717 California Avenue Southwest,47.542607,-122.3876402,,,,False,,
10507 Greenwood Avenue North,47.7054352,-122.3558816,,,,False,,
3824 Evanston Avenue North,47.6533884,-122.3507552,,,,False,,
6410 Phinney Avenue North,47.6745299,-122.3539383,,,,False,,
1909 Broadway East,47.6362455,-122.3215632,,,,False,,
6255 51st Avenue Northeast,47.6754203,-122.2731102,,,,False,,
2354 Northwest 73rd Street,47.681502,-122.3866954,,,,False,,
2626 Alki Avenue Southwest,47.5800209,-122.4075215,,,,False,,
3514 Fremont Avenue North,47.6510479,-122.3497139,,,,False,,
303 North 67th Street,47.6775733,-122.3550744,,,,False,,
1223 Northeast 135th Street,47.7263338,-122.3143841,,,,False,,
3317 South Mead Street,47.5502435,-122.2897112,,,,False,,
9216 Fremont Avenue North,47.696298,-122.3495795,,,,False,,
8617 25th Avenue Northeast,47.6916837,-122.3016652,,,,False,,
10228 31st Avenue Southwest,47.5110864,-122.3713651,,,,False,,
1925 Post Alley,47.6104805,-122.3427176,,,,False,,
1403 Northwest 85th Street,47.6903756,-122.3743368,,,,False,,
92 Union Street,47.6077522,-122.3396832,,,,False,,
405 Northeast Thornton Place,47.7021125,-122.325385,,,,False,,
1417 1st Avenue,47.6082833,-122.3397434,,,,False,,
234 9th Avenue North,47.6204818,-122.3395958,,,,False,,
7153 Fauntleroy Way Southwest,47.5381773,-122.3917382,,,,False,,
605 20th Avenue,47.6073702,-122.306659,,,,False,,
3802 Montlake Boulevard Northeast,47.650839,-122.3014972,,,,False,,
2111 Northeast 73rd Street,47.6811142,-122.3042461,,,,False,,
2043 Northwest 60th Street,47.6722395,-122.3841209,,,,False,,
827 13th Avenue,47.6100479,-122.3156596,,,,False,,
727 North 85th Street,47.6903474,-122.3486876,,,,False,,
3201 Perkins Lane West,47.6487132,-122.4168295,,,,False,,
1730 Dexter Avenue North,47.6348425,-122.3419715,,,,False,,
1901 23rd Avenue South,47.5856539,-122.3026553,,,,False,,
1112 26th Avenue,47.6120011,-122.2983492,,,,False,,
10761 Burke Avenue North,47.7084967,-122.3364371,,,,False,,
11816 Stendall Drive North,47.7151636,-122.3410343,,,,False,,
5206 University Way Northeast,47.6666606,-122.3127402,,,,False,,
140 North 101st Street,47.7024945,-122.3569785,,,,False,,
2637 22nd Avenue West,47.6440271,-122.3849021,,,,False,,
3214 13th Avenue Southwest,47.5750631,-122.3519275,,,,False,,
6726 31st Avenue Southwest,47.542054,-122.3720373,,,,False,,
7135 8th Avenue South,47.5391976,-122.323207,,,,False,,
1124 Northwest 57th Street,47.6705082,-122.3718645,,,,False,,
3901 1st Avenue South,47.5678588,-122.3354695,,,,False,,
501 South Cloverdale Street,47.5263225,-122.3280118,,,,False,,
8830 Midvale Avenue North,47.6933341,-122.3419944,,,,False,,
601 North 34th Street,47.6495031,-122.350381,,,,False,,
9610 Roosevelt Way Northeast,47.6989655,-122.3173735,,,,False,,
11725 16th Avenue Northeast,47.7147335,-122.3113917,,,,False,,
6559 32nd Avenue Southwest,47.5433889,-122.3740288,,,,False,,
4114 49th Avenue Southwest,47.5661476,-122.394606,,,,False,,
8821 Stone Avenue North,47.6930467,-122.3417087,,,,False,,
3020 31st Avenue West,47.6476591,-122.3963905,,,,False,,
1436 South Jackson Street,47.5994202,-122.3125467,,,,False,,
3606 14th Avenue West,47.6524323,-122.3746568,,,,False,,
6646 57th Avenue Northeast,47.6780202,-122.266935,,,,False,,
1710 East Highland Drive,47.6308478,-122.3093271,,,,False,,
2732 Westlake Avenue North,47.6452075,-122.3453314,,,,False,,
1125 East Madison Street,47.6125214,-122.3170399,,,,False,,
3907 Whitman Avenue North,47.6543944,-122.3461763,,,,False,,
4026 Northeast 55th Street,47.6688717,-122.2834524,,,,False,,
109 23rd Avenue,47.6020229,-122.3027029,,,,False,,
8738 Phinney Avenue North,47.6935575,-122.3536108,,,,False,,
2515 Fairview Avenue East,47.642376,-122.3297132,,,,False,,
9455 24th Avenue Southwest,47.5176385,-122.3635062,,,,False,,
12331 10th Place Northeast,47.7185862,-122.3170458,,,,False,,
3610 Greenwood Avenue North,47.652896,-122.3551195,,,,False,,
3902 Whitman Avenue North,47.6542972,-122.3457303,,,,False,,
8634 3rd Avenue Northwest,47.692331,-122.3604517,,,,False,,
10023 Holman Road Northwest,47.7022928,-122.3627109,,,,False,,
1408 4th Avenue,47.6096963,-122.3359332,,,,False,,
6545 31st Avenue Southwest,47.5435102,-122.3725582,,,,False,,
8529 Midvale Avenue North,47.69147,-122.3427989,,,,False,,
3109 East Marion Street,47.6103135,-122.2921861,,,,False,,
2735 1st Avenue South,47.5787763,-122.3347093,,,,False,,
1540 15th Avenue South,47.5888832,-122.3133611,,,,False,,
3078 Southwest Avalon Way,47.5656057,-122.3725706,,,,False,,
1137 North 94th Street,47.6969151,-122.3429842,,,,False,,
1819 20th Avenue,47.6182546,-122.3064256,,,,False,,
5220 Brooklyn Avenue Northeast,47.6671309,-122.3138963,,,,False,,
9708 Sand Point Way Northeast,47.6997053,-122.2774478,,,,False,,
672 South Lucile Street,47.5535536,-122.3244962,,,,False,,
1005 South Eddy Street,47.5454779,-122.3191455,,,,False,,
4344 University Way Northeast,47.661119,-122.312998,,,,False,,
1410 Orange Place North,47.6314975,-122.353491,,,,False,,
753 North 71st Street,47.680032,-122.3477084,,,,False,,
912 Northwest Market Street,47.668871,-122.369242,,,,False,,
1522 East Fir Street,47.6028728,-122.3118492,,,,False,,
1916 Post Alley,47.6103448,-122.3422879,,,,False,,
3040 21st Avenue West,47.6478101,-122.3828575,,,,False,,
944 Northwest 64th Street,47.6755001,-122.3707823,,,,False,,
4108 East Madison Street,47.6351387,-122.27927,,,,False,,
2963 South Irving Street,47.5911199,-122.2938403,,,,False,,
3646 13th Avenue West,47.6535388,-122.3733612,,,,False,,
1539 Northwest 53rd Street,47.666988,-122.3780579,,,,False,,
5106 24th Avenue Northeast,47.6663119,-122.3016787,,,,False,,
9452 35th Avenue Southwest,47.5177149,-122.3763997,,,,False,,
1916 Pike Place,47.6103175,-122.342496,,,,False,,
1319 North Northgate Way,47.7048289,-122.3411316,,,,False,,
3128 Southwest Raymond Street,47.5484448,-122.3734718,,,,False,,
2713 1st Avenue,47.6160258,-122.3513337,,,,False,,
6306 29th Avenue Southwest,47.5468302,-122.3697147,,,,False,,
8534 Stone Avenue North,47.6914026,-122.3408904,,,,False,,
5305 3rd Avenue Northwest,47.6676039,-122.3610466,,,,False,,
6726 35th Place South,47.5414326,-122.2878883,,,,False,,
1115 Martin Luther King Junior Way South,47.5925338,-122.2981507,,,,False,,
201 Valley Street,47.6261098,-122.3525758,,,,False,,
9717 Phinney Avenue North,47.7001712,-122.3544813,,,,False,,
1959 Northeast Pacific Street,47.6492756,-122.3064158,,,,False,,
4202 28th Avenue Southwest,47.5659828,-122.3678741,,,,False,,
11905 Lakeside Place Northeast,47.7157911,-122.2795555,,,,False,,
2208 Southwest Myrtle Street,47.5392556,-122.3614477,,,,False,,
5103 Shilshole Avenue Northwest,47.6638091,-122.3820194,,,,False,,
2612 East Thomas Street,47.6215507,-122.2979243,,,,False,,
